"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Rahway","29,443","97","0","1","45","51","473","104","331","38","2"
"Ramsey","14,846","10","0","0","0","10","156","13","136","7","2"
"Randolph Township","25,391","5","0","1","1","3","223","35","184","4","0"
"Raritan","7,487","11","0","0","2","9","164","18","144","2","1"
"Raritan Township","22,934","11","0","0","3","8","231","23","200","8","0"
"Readington Township","16,302","5","0","2","1","2","132","19","110","3","1"
"Red Bank","11,992","55","0","5","26","24","285","48","229","8","1"
"Ridgefield","10,953","9","0","0","6","3","59","17","31","11","0"
"Ridgefield Park","12,426","24","1","1","6","16","136","27","100","9","1"
"Ridgewood","24,260","7","0","0","0","7","215","50","165","0","1"
"Ringwood","12,822","3","2","0","0","1","79","11","67","1","1"
"Riverdale","3,590","5","0","0","0","5","105","9","93","3","0"
"River Edge","10,733","2","0","1","0","1","106","17","88","1","0"
"Riverside Township","7,703","13","0","3","5","5","112","24","81","7","0"
"Riverton","2,633","5","0","2","2","1","48","4","44","0","0"
"River Vale Township","9,730","0","0","0","0","0","15","5","10","0","0"
"Robbinsville Township","12,573","6","0","0","2","4","117","31","82","4","1"
"Rochelle Park Township","6,159","3","0","0","3","0","82","22","54","6","0"
"Rockaway","6,276","3","0","1","0","2","59","13","42","4","0"
"Rockaway Township","25,860","15","0","1","5","9","505","42","456","7","1"
"Rockleigh","390","0","0","0","0","0","1","1","0","0","0"
"Roseland","5,390","5","0","1","1","3","46","11","33","2","0"
"Roselle","20,721","91","0","1","53","37","405","124","233","48","7"
"Roselle Park","12,899","17","0","0","8","9","109","28","75","6","0"
"Roxbury Township","23,485","8","0","0","3","5","253","22","225","6","0"
"Rumson","7,371","4","0","0","0","4","64","19","45","0","2"
"Runnemede","8,449","25","0","1","14","10","330","58","253","19","1"
"Rutherford","17,491","8","0","0","1","7","247","73","160","14","1"
"Saddle Brook Township","14,371","19","0","0","7","12","318","44","263","11","0"
"Saddle River","3,883","1","0","0","0","1","19","6","11","2","0"
"Salem","5,855","61","3","5","20","33","239","74","160","5","7"
"Sayreville","42,680","42","0","3","11","28","635","126","457","52","1"
"Scotch Plains Township","23,231","7","0","0","2","5","213","66","140","7","0"
"Sea Bright","1,818","2","0","0","0","2","33","2","31","0","0"
