"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson2"
"Rantoul","12,053","129","0","20","6","103","318","123","181","14","3"
"Raymond","874","0","0","0","0","0","1","1","0","0","0"
"Red Bud","3,600","27","0","1","0","26","38","14","23","1","0"
"Richmond","2,467","2","0","0","1","1","28","3","22","3","0"
"Richton Park","12,694","35","0","7","17","11","385","135","205","45","0"
"Ridge Farm","836","0","0","0","0","0","3","0","3","0","0"
"River Forest","10,964","17","0","1","10","6","274","43","228","3","0"
"River Grove","9,758","11","0","5","0","6","226","36","169","21","0"
"Riverside","8,086","8","0","0","0","8","188","15","169","4","0"
"Riverwoods","4,051","1","0","0","0","1","28","4","24","0","0"
"Rochester","3,250","0","0","0","0","0","47","14","32","1","0"
"Rock Falls","9,139","21","0","7","1","13","380","91","283","6","0"
"Rockford","156,180","2,272","21","110","495","1,646","7,805","2,375","4,992","438","89"
"Rock Island","37,534","307","3","21","51","232","1,306","356","872","78","6"
"Romeoville","39,759","32","1","5","10","16","776","112","648","16","5"
"Roodhouse","1,881","2","1","0","0","1","18","8","10","0","0"
"Roselle","22,945","24","0","8","9","7","267","48","214","5","1"
"Rosemont","3,836","4","0","0","0","4","231","12","206","13","1"
"Round Lake","18,435","34","0","2","7","25","173","23","146","4","3"
"Round Lake Beach","27,668","64","0","15","12","37","650","91","552","7","7"
"Round Lake Heights","2,988","2","0","0","1","1","47","3","43","1","1"
"Roxana","1,530","1","0","0","0","1","52","11","36","5","1"
"Royalton","1,145","4","0","0","0","4","16","3","13","0","0"
"Ruma","302","0","0","0","0","0","4","0","4","0","0"
"Rushville","2,959","2","0","0","0","2","43","8","34","1","0"
"Salem","7,180","16","0","2","1","13","357","69","284","4","3"
"Sauget","236","17","1","3","1","12","58","2","51","5","0"
"Schaumburg","70,170","85","1","18","35","31","2,282","243","1,974","65","4"
"Schiller Park","11,279","21","0","4","10","7","241","49","177","15","2"
"Shawneetown","1,219","2","0","0","0","2","12","0","12","0","0"
"Sherman","3,945","5","0","0","0","5","39","7","31","1","0"
"Shiloh","11,750","21","0","7","4","10","220","51","158","11","1"
"Shorewood","16,666","15","0","3","2","10","172","38","131","3","2"
"Sidell","580","0","0","0","0","0","0","0","0","0","0"
"Silvis","7,728","28","0","3","2","23","319","44","268","7","1"
"Skokie","66,088","157","0","9","61","87","1,800","368","1,356","76","13"
"Sleepy Hollow","3,688","0","0","0","0","0","13","3","10","0","0"
"Smithton","3,550","0","0","0","0","0","25","0","24","1","0"
"Somonauk","1,847","1","0","1","0","0","30","3","27","0","0"
"South Chicago Heights","3,701","20","0","0","8","12","149","22","117","10","0"
"South Elgin","21,632","18","0","3","1","14","230","13","212","5","1"
"Southern View","1,609","3","0","0","0","3","48","5","41","2","0"
"South Holland","20,710","50","0","3","36","11","483","141","304","38","2"
"South Jacksonville","3,145","5","0","3","0","2","40","3","37","0","0"
"South Pekin","1,191","8","0","1","0","7","18","5","11","2","0"
"Sparta","4,247","10","0","3","1","6","99","21","78","0","1"
"Springfield","117,383","1,452","7","104","338","1,003","7,567","2,167","5,160","240","57"
"Spring Grove","5,966","2","0","0","0","2","70","8","62","0","0"
"St. Anne","1,238","2","0","1","0","1","33","8","25","0","6"
"Staunton","5,025","9","0","1","2","6","107","15","89","3","0"
"Steger","10,387","28","0","2","11","15","334","72","242","20","2"
"Sterling","14,823","42","0","12","2","28","645","119","515","11","3"
"Stockton","1,747","5","0","3","0","2","74","15","57","2","0"
"Stone Park","4,774","14","0","0","1","13","97","42","51","4","0"
"Streamwood","36,621","35","0","5","4","26","698","112","566","20","2"
"Sugar Grove","10,523","6","0","3","1","2","73","13","56","4","0"
"Summit","10,018","72","2","1","25","44","332","94","172","66","2"
"Swansea","13,142","13","0","2","4","7","241","44","187","10","0"
"Sycamore","18,283","7","0","2","1","4","286","22","257","7","1"
"Thornton","2,331","3","0","1","1","1","50","11","34","5","0"
"Tilton","3,008","11","0","2","4","5","51","16","34","1","5"
"Tinley Park","59,607","49","0","8","16","25","975","108","845","22","1"
"Trenton","2,600","2","0","1","0","1","22","0","22","0","0"
"Troy","9,891","12","0","6","0","6","97","13","81","3","1"
"Tuscola","4,531","3","0","0","0","3","53","7","46","0","2"
"Urbana","39,784","292","0","23","64","205","1,253","341","889","23","8"
"Vermont","739","0","0","0","0","0","0","0","0","0","0"
"Vernon Hills","24,585","6","1","0","0","5","673","53","617","3","0"
"Villa Park","21,984","30","1","2","12","15","492","65","401","26","4"
"Warrensburg","1,136","1","0","0","0","1","12","1","11","0","0"
"Warrenville","12,882","14","0","7","4","3","144","31","106","7","3"
"Washburn","1,095","0","0","0","0","0","4","1","3","0","1"
"Waterloo","10,073","3","0","0","0","3","81","7","74","0","0"
"Watseka","5,290","13","0","0","1","12","166","45","118","3","0"
"Wauconda","12,456","10","0","1","3","6","165","27","137","1","0"
"Wayne","2,407","0","0","0","0","0","12","3","7","2","0"
"Westchester","15,331","15","0","0","5","10","282","63","205","14","1"
"West Chicago","26,470","29","0","7","3","19","361","82","267","12","4"
"West City","761","10","0","1","0","9","46","11","35","0","0"
"West Dundee","8,220","8","0","1","2","5","240","11","227","2","2"
"Western Springs","12,520","1","0","0","0","1","104","22","81","1","2"
"West Frankfort","8,029","27","0","1","5","21","177","80","81","16","6"
"Westmont","24,745","29","3","5","10","11","342","74","251","17","2"
"Westville","2,922","14","0","2","2","10","46","13","29","4","0"
"Wheaton","53,898","24","0","6","3","15","786","94","679","13","164"
