"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Eagle Lake","3,779","33","0","0","2","31","105","25","78","2","2"
"Eagle Pass","25,256","72","0","1","9","62","818","76","704","38","0"
"Early","2,787","10","0","3","0","7","100","18","79","3","0"
"Eastland","3,894","7","0","1","0","6","133","28","97","8","0"
"East Mountain","624","1","0","1","0","0","7","1","3","3","0"
"Edcouch","4,520","19","0","0","3","16","153","42","100","11","2"
"Eden","2,488","2","0","0","1","1","25","5","20","0","0"
"Edinburg","59,409","442","1","31","67","343","4,945","712","3,887","346"," "
"Edna","5,984","18","3","10","0","5","120","32","81","7","0"
"El Campo","11,108","39","0","1","9","29","402","87","289","26","3"
"Electra","3,050","5","0","0","0","5","149","52","84","13","2"
"Elgin","8,139","30","0","3","9","18","303","97","193","13","1"
"El Paso2","601,839","2,614","14","295","448","1,857","19,675","2,151","14,925","2,599","161"
"Elsa","6,474","49","0","4","5","40","368","81","259","28","5"
"Ennis","18,856","50","0","15","14","21","867","161","652","54","4"
"Euless","51,407","162","3","7","49","103","1,892","371","1,379","142","8"
"Everman","5,889","29","0","3","11","15","136","30","88","18","2"
"Fairfield","3,490","6","0","0","1","5","73","16","49","8","0"
"Fair Oaks Ranch","5,618","2","0","2","0","0","61","31","30","0","0"
"Falfurrias","5,185","29","0","4","8","17","177","64","110","3","16"
"Farmers Branch","27,145","57","3","5","22","27","1,249","244","795","210","3"
"Farmersville","3,379","1","0","0","0","1","79","25","51","3","1"
"Farwell","1,358","0","0","0","0","0","13","6","7","0","0"
"Ferris","2,343","7","0","0","2","5","73","17","54","2","0"
"Flatonia","1,443","1","0","0","0","1","13","5","7","1","2"
"Florence","1,133","9","0","0","2","7","25","8","16","1","0"
"Floresville","6,855","31","0","2","2","27","238","37","191","10","1"
"Flower Mound","63,232","31","1","1","5","24","673","104","524","45","2"
"Floydada","3,424","8","0","0","0","8","54","23","29","2","1"
"Forest Hill","13,493","87","0","6","25","56","487","120","310","57","0"
"Forney","8,919","11","0","1","3","7","283","65","194","24","1"
"Fort Stockton","7,440","20","0","0","2","18","238","96","136","6","1"
"Fort Worth","613,261","3,920","60","311","1,379","2,170","37,210","8,684","24,811","3,715","283"
"Frankston","1,239","2","0","0","0","2","67","14","46","7","1"
"Fredericksburg","10,253","2","0","0","1","1","217","31","180","6","0"
"Freeport","12,969","83","1","34","7","41","515","166","320","29","7"
"Freer","3,157","6","0","0","0","6","95","24","69","2","1"
"Friendswood","33,255","42","0","6","5","31","433","103","308","22","3"
"Friona","3,869","7","0","1","2","4","51","18","31","2","0"
"Frisco","63,398","74","1","15","10","48","2,542","608","1,850","84","4"
"Gainesville","16,630","74","1","8","17","48","1,114","299","748","67","2"
"Galena Park","10,511","33","0","6","5","22","278","88","166","24","2"
"Galveston","58,298","530","8","87","172","263","3,580","687","2,530","363","10"
"Ganado","1,928","1","0","0","0","1","14","7","6","1","2"
"Garland","220,748","655","7","41","239","368","8,206","2,011","5,445","750","37"
"Gatesville","15,991","26","0","4","2","20","214","55","149","10","0"
"Georgetown","37,062","44","0","10","5","29","695","105","546","44","5"
"Giddings","5,525","37","0","3","4","30","201","34","161","6","0"
"Gilmer","5,154","22","1","0","9","12","483","89","376","18","0"
"Gladewater","6,364","13","0","0","3","10","253","63","178","12","0"
"Glenn Heights","8,789","41","0","5","9","27","340","94","206","40","4"
"Godley","989","3","0","1","0","2","11","2","8","1","0"
"Gonzales","7,522","77","0","4","5","68","341","54","286","1","1"
"Gorman","1,290","0","0","0","0","0","14","4","8","2","0"
"Graham","8,823","18","0","6","0","12","345","70","266","9","0"
"Granbury","6,926","0","0","0","0","0","436","1","410","25","3"
"Grand Prairie","142,628","449","9","56","170","214","7,468","1,439","4,979","1,050","24"
"Grand Saline","3,242","8","0","1","0","7","72","12","58","2","0"
"Granger","1,336","6","0","0","0","6","32","6","24","2","0"
"Granite Shoals","2,324","8","1","0","0","7","24","10","11","3","0"
"Grapeland","1,450","5","0","0","1","4","32","16","16","0","0"
"Grapevine","48,042","91","2","9","25","55","1,457","238","1,095","124","8"
"Greenville","25,563","212","2","4","35","171","1,531","331","1,091","109","5"
"Gregory","2,311","6","0","2","0","4","151","12","137","2","0"
"Groesbeck","4,424","12","0","3","1","8","78","23","49","6","1"
"Groves","15,396","22","0","0","8","14","575","140","379","56","0"
"Gruver","1,136","0","0","0","0","0","6","4","1","1","0"
"Gun Barrel City","5,998","52","0","8","5","39","361","67","285","9","1"
"Hale Center","2,221","4","0","0","0","4","5","1","3","1","0"
"Hallettsville","2,523","15","0","3","0","12","94","13","78","3","0"
"Hallsville","2,887","3","0","0","1","2","47","18","24","5","0"
"Haltom City","40,792","164","1","17","36","110","2,272","511","1,453","308","14"
"Hamlin","2,105","0","0","0","0","0","24","6","15","3","0"
"Harker Heights","20,588","34","1","6","15","12","1,026","261","720","45","1"
"Harlingen","62,602","330","0","24","63","243","4,959","1,128","3,598","233","32"
"Hart","1,126","2","0","0","0","2","14","4","8","2","0"
"Haskell","2,858","3","0","0","0","3","63","20","43","0","1"
"Hawk Cove","504","2","0","0","0","2","14","2","10","2","0"
"Hawkins","1,465","4","0","0","0","4","29","3","24","2","2"
"Hawley","627","0","0","0","0","0","4","1","3","0","0"
"Hearne","4,764","19","0","5","4","10","201","54","142","5","3"
"Heath","6,216","11","0","2","0","9","79","7","69","3","0"
"Hedwig Village","2,346","9","0","1","3","5","246","37","193","16","0"
"Helotes","5,948","0","0","0","0","0","128","23","100","5","2"
"Hemphill","1,090","4","0","0","1","3","33","7","24","2","0"
"Hempstead","6,367","32","0","1","10","21","228","79","126","23","1"
"Henderson","11,605","143","1","4","8","130","786","114","638","34","0"
"Hereford","14,696","65","0","0","2","63","518","127","376","15","2"
