"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Emmaus","11,361","19","0","4","5","10","400","42","351","7","2"
"Emporium","2,364","3","0","1","0","2","50","9","41","0","0"
"Ephrata","13,104","12","0","2","7","3","270","52","196","22","4"
"Ephrata Township","9,185","10","0","1","1","8","148","36","103","9","1"
"Erie","102,703","554","2","69","275","208","2,987","740","2,106","141","38"
"Etna","3,674","28","0","0","3","25","50","15","24","11","0"
"Evans City","1,959","4","0","0","2","2","34","5","27","2","0"
"Everett","1,890","4","0","0","0","4","56","14","40","2","0"
"Exeter","6,012","15","0","0","2","13","147","16","124","7","0"
"Exeter Township, Berks County","26,119","22","0","1","7","14","420","63","314","43","2"
"Fairview Township, York County","15,946","32","0","3","8","21","348","50","283","15","3"
"Falls Township, Bucks County","34,276","74","0","8","32","34","1,017","122","778","117","2"
"Fawn Township","2,382","1","0","0","1","0","24","4","16","4","0"
"Ferguson Township","15,766","15","0","4","1","10","182","30","142","10","1"
"Findlay Township","5,126","10","0","0","0","10","91","9","75","7","0"
"Fleetwood","4,010","2","0","0","0","2","62","12","47","3","1"
"Folcroft","6,912","51","0","7","11","33","188","32","126","30","1"
"Forest City","1,797","3","0","1","0","2","18","2","16","0","0"
"Forest Hills","6,430","8","0","1","4","3","72","18","50","4","0"
"Forks Township","12,864","13","0","1","0","12","199","8","181","10","2"
"Forty Fort","4,335","2","0","0","0","2","104","16","81","7","0"
"Foster Township","4,371","3","1","0","0","2","29","8","20","1","0"
"Fountain Hill","4,599","23","0","4","3","16","182","24","151","7","1"
"Fox Chapel","5,243","0","0","0","0","0","21","5","16","0","0"
"Frackville","5,042","10","0","0","2","8","8","7","0","1","0"
"Franklin","6,885","18","1","3","1","13","197","28","167","2","1"
"Franklin Park","11,775","6","0","0","1","5","84","16","67","1","1"
"Franklin Township, Carbon County","4,733","10","0","0","0","10","51","6","37","8","0"
"Freedom","1,666","7","0","1","0","6","59","13","34","12","0"
"Freeland","3,458","12","0","1","1","10","70","11","57","2","0"
"Freemansburg","1,975","3","0","0","0","3","55","10","43","2","0"
"Gallitzin","2,058","1","0","0","1","0","31","12","18","1","0"
"Gettysburg","8,021","32","0","2","13","17","200","41","150","9","2"
"Gilpin Township","2,542","2","0","0","0","2","11","7","2","2","0"
"Girard","3,020","10","0","1","1","8","38","3","34","1","0"
"Glenolden","7,315","34","0","3","8","23","173","18","145","10","2"
"Granville Township","4,926","9","0","1","0","8","92","18","71","3","3"
"Greencastle","3,841","6","0","0","3","3","98","15","80","3","0"
"Greenfield Township, Blair County","3,812","15","0","0","2","13","202","27","173","2","0"
"Greensburg","15,583","39","1","4","8","26","448","63","372","13","2"
"Green Tree","4,457","2","0","1","0","1","106","15","83","8","1"
"Greenwood Township","2,008","0","0","0","0","0","0","0","0","0","0"
"Grove City","7,771","9","1","2","1","5","131","17","109","5","0"
"Halifax Regional","4,199","0","0","0","0","0","10","1","9","0","0"
"Hamburg","4,187","10","0","1","1","8","88","16","61","11","0"
"Hamiltonban Township","2,606","8","0","0","0","8","7","2","4","1","1"
"Hampton Township","17,203","20","0","3","3","14","176","34","138","4","0"
"Hanover","15,003","40","0","3","19","18","626","76","525","25","3"
"Harmar Township","3,077","6","0","0","3","3","134","15","109","10","1"
"Harmony Township","3,189","1","0","0","1","0","92","13","74","5","0"
"Harrisburg","47,514","803","10","51","461","281","2,443","629","1,655","159","32"
"Harrison Township","10,281","29","0","0","11","18","416","76","321","19","0"
"Hatboro","7,294","18","0","1","8","9","118","32","80","6","2"
"Heidelberg Township, Berks County","1,742","1","0","0","0","1","9","0","9","0","0"
"Hellam Township","8,581","32","0","3","4","25","132","33","87","12","0"
"Hellertown","5,620","27","0","1","2","24","140","24","112","4","0"
"Hemlock Township","2,137","2","0","0","1","1","158","3","153","2","0"
"Hermitage","16,586","16","0","1","4","11","551","63","477","11","1"
"Highspire","2,627","34","0","2","5","27","103","15","80","8","1"
"Hilltown Township","12,751","39","0","2","3","34","225","38","179","8","0"
